site ,region,monitoring_start,researcher,search ,rhizo,liriopsis,gill_isopod,ovigerous,colonial_rhizo,2nd_dactyl,spp,shell_type,broken,shell_length,shell_width,shell_opening,date_my_format,date,note,lat,long
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3,hirsutiusculus,batillaria_attramentaria,no,16.2,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,yes,no,no,4.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,yes,no,no,3.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.8,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.6,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.8,hirsutiusculus,batillaria_attramentaria,no,16.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3,hirsutiusculus,batillaria_attramentaria,yes,17.3,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.2,hirsutiusculus,batillaria_attramentaria,yes,10.2,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,yes,no,no,3,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,2.7,hirsutiusculus,batillaria_attramentaria,yes,19.5,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,yes,no,no,2.9,hirsutiusculus,batillaria_attramentaria,yes,15.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,6,hirsutiusculus,batillaria_attramentaria,yes,19.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,5.6,hirsutiusculus,NA,NA,10.9,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,6.1,hirsutiusculus,batillaria_attramentaria,yes,11.2,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,3.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,4.7,hirsutiusculus,batillaria_attramentaria,yes,16.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.2,hirsutiusculus,batillaria_attramentaria,no,10.6,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3,hirsutiusculus,batillaria_attramentaria,yes,20.9,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.1,hirsutiusculus,,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.1,hirsutiusculus,,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,2.6,hirsutiusculus,batillaria_attramentaria,no,23.3,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,yes,no,no,4.1,hirsutiusculus,batillaria_attramentaria,yes,17.5,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,yes,no,no,3.5,hirsutiusculus,batillaria_attramentaria,yes,23.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.3,hirsutiusculus,batillaria_attramentaria,no,23.5,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,NA,hirsutiusculus,batillaria_attramentaria,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.8,hirsutiusculus,batillaria_attramentaria,yes,20,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.1,hirsutiusculus,batillaria_attramentaria,yes,26.6,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.1,hirsutiusculus,batillaria_attramentaria,no,21,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,3.3,hirsutiusculus,batillaria_attramentaria,yes,27.2,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.8,hirsutiusculus,amphissa,yes,13.8,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,2.7,hirsutiusculus,batillaria_attramentaria,no,13.6,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,2.9,hirsutiusculus,amphissa,yes,21,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.2,hirsutiusculus,batillaria_attramentaria,no,12.3,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,3.1,hirsutiusculus,batillaria_attramentaria,no,20.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.2,hirsutiusculus,batillaria_attramentaria,yes,13,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,yes,no,no,3.1,hirsutiusculus,batillaria_attramentaria,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,2.9,hirsutiusculus,batillaria_attramentaria,yes,25.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.2,hirsutiusculus,batillaria_attramentaria,NA,17.6,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.1,hirsutiusculus,amphissa,no,9.5,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,3.5,hirsutiusculus,batillaria_attramentaria,NA,27.2,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,3.8,hirsutiusculus,batillaria_attramentaria,yes,27.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3,hirsutiusculus,batillaria_attramentaria,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.1,hirsutiusculus,batillaria_attramentaria,no,9.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.5,hirsutiusculus,batillaria_attramentaria,yes,21.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.2,hirsutiusculus,batillaria_attramentaria,no,23.6,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,3.7,hirsutiusculus,batillaria_attramentaria,no,24,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,no,no,2.9,hirsutiusculus,batillaria_attramentaria,yes,13.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,no,yes,no,2.8,hirsutiusculus,batillaria_attramentaria,yes,9.8,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,2,no,no,yes,no,no,2.9,hirsutiusculus,batillaria_attramentaria,no,NA,NA,NA,29-5-2021,2021-5-29,,,
denman_flow_zone,vancouver_island,,MA,8,yes,no,no,no,no,2.4,hirsutiusculus,littorina_scutulata,no,8.6,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,3,no,no,no,no,no,2.1,hirsutiusculus,littorina_sitkana,no,5.8,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,2.1,hirsutiusculus,littorina_scutulata,yes,6.9,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,yes,yes,no,no,no,2.6,hirsutiusculus,littorina_scutulata,no,10.1,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2.1,hirsutiusculus,littorina_scutulata,no,7.7,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,2.1,hirsutiusculus,littorina_sitkana,yes,5.7,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2.3,hirsutiusculus,littorina_scutulata,no,7.3,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,2,hirsutiusculus,littorina_scutulata,no,6.4,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,1,no,no,no,yes,no,2.3,hirsutiusculus,littorina_scutulata,no,NA,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,1,no,no,no,yes,no,2.2,hirsutiusculus,littorina_scutulata,yes,7.9,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,1,no,no,no,yes,no,2.6,hirsutiusculus,littorina_sitkana,no,8,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,1,no,no,no,yes,no,2.5,hirsutiusculus,littorina_sitkana,yes,6.1,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,MA,1,no,no,no,yes,no,2.1,hirsutiusculus,littorina_sitkana,no,5.7,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,1,no,no,no,no,no,1.1,hirsutiusculus,littorina_scutulata,yes,NA,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,2,no,no,no,yes,no,2.1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,2,no,no,no,no,no,1.7,hirsutiusculus,littorina_scutulata,no,5.8,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,3,yes,no,no,no,no,2.3,hirsutiusculus,littorina_scutulata,yes,5.1,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,3,no,no,no,no,no,2.5,hirsutiusculus,littorina_scutulata,no,5.6,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,3,no,no,no,yes,no,2,hirsutiusculus,littorina_scutulata,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,6,yes,no,no,no,no,1.9,hirsutiusculus,littorina_scutulata,yes,7.9,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,8,yes,no,no,no,no,2,hirsutiusculus,littorina_scutulata,no,5.3,NA,NA,22-6-2021,2021-6-22,,,
blue_heron_park,vancouver_island,,MA,8,yes,no,no,no,no,3,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,1,no,no,no,no,no,6.1,hirsutiusculus,littorina_sitkana,no,12,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,2,no,no,no,no,no,4.9,hirsutiusculus,littorina_sitkana,no,8.2,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,2,no,no,no,no,no,4.9,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,2,no,no,no,no,no,1.2,hirsutiusculus,unknown,no,8.1,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,2,no,no,no,no,no,1.5,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,yes,no,no,no,no,2.1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,no,no,0.9,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,no,no,1.1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,yes,no,1.8,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,yes,no,1.1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,no,no,1.3,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,yes,no,1.2,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,3,no,no,no,no,no,0.4,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,4,no,no,no,yes,no,1.9,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,4,no,no,no,yes,no,1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,4,no,no,no,no,no,1.5,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,4,no,no,no,no,no,0.6,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,5,no,no,no,yes,no,1.5,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,5,no,no,no,yes,no,1.2,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,5,no,no,no,no,no,1.1,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
deep_bay,vancouver_island,,LC,5,no,no,no,no,no,1.6,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,yes,no,1.1,hirsutiusculus,littorina_scutulata,no,7.4,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,yes,no,no,no,no,1.9,hirsutiusculus,littorina_sitkana,no,6.5,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,yes,no,no,no,no,1.5,hirsutiusculus,littorina_scutulata,no,4.3,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,no,no,1.8,hirsutiusculus,littorina_scutulata,no,8,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,yes,no,no,no,no,1.2,hirsutiusculus,littorina_scutulata,no,8,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,yes,no,no,no,no,1.9,hirsutiusculus,littorina_scutulata,no,7.3,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,yes,no,1.5,hirsutiusculus,NA,NA,NA,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,yes,no,no,no,no,1.7,hirsutiusculus,littorina_scutulata,no,8.1,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,yes,no,1.1,hirsutiusculus,littorina_scutulata,no,7,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,yes,no,1.1,hirsutiusculus,littorina_scutulata,no,5.6,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,yes,no,0.9,hirsutiusculus,littorina_scutulata,no,7.1,NA,NA,22-6-2021,2021-6-22,,,
denman_flow_zone,vancouver_island,,LC,7,no,no,no,no,no,0.2,hirsutiusculus,littorina_sitkana,no,3.5,NA,NA,22-6-2021,2021-6-22,,,
peter_point,vancouver_island,,MA,1,no,no,no,no,no,1.7,hirsutiusculus,,,5.3,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,1,no,no,no,no,no,2.3,hirsutiusculus,,,7.5,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.8,hirsutiusculus,,,6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,yes,no,1.4,hirsutiusculus,,,5.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,yes,no,no,no,no,1.6,hirsutiusculus,,,6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.3,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.8,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.5,hirsutiusculus,,,5.6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.6,hirsutiusculus,,,5.6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,yes,no,no,no,no,1.5,hirsutiusculus,,,6.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,yes,no,no,no,no,1.6,hirsutiusculus,,,6.7,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,yes,no,no,no,no,2.1,hirsutiusculus,,,5.5,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.3,hirsutiusculus,,,6.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,yes,no,no,no,no,2,hirsutiusculus,,,6.6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.4,hirsutiusculus,,,3.7,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.1,hirsutiusculus,,,3.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.3,hirsutiusculus,,,5.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,4,no,no,no,no,no,1.6,hirsutiusculus,,,6.7,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,yes,no,no,no,no,2.1,hirsutiusculus,,,6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.2,hirsutiusculus,,,4.5,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.7,hirsutiusculus,,,4.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,yes,no,no,no,no,1.4,hirsutiusculus,,,6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.6,hirsutiusculus,,,4.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.8,hirsutiusculus,,,5.4,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.2,hirsutiusculus,,,3.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,6,no,no,no,no,no,1.3,hirsutiusculus,,,2.7,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,2.2,hirsutiusculus,,,6.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,1.6,hirsutiusculus,,,5.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,1,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,NA,hirsutiusculus,,,8.2,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,1.1,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,NA,hirsutiusculus,,,3.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,8,no,no,no,no,no,NA,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,5,yes,no,no,no,no,2,hirsutiusculus,,,7.3,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.6,hirsutiusculus,,,5.3,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.8,hirsutiusculus,,,4.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.3,hirsutiusculus,,,5.2,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.5,hirsutiusculus,,,4.4,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.6,hirsutiusculus,,,5.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.1,hirsutiusculus,,,6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.5,hirsutiusculus,,,6.2,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.2,hirsutiusculus,,,5.6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.8,hirsutiusculus,,,10.3,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.6,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.8,hirsutiusculus,,,NA,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.5,hirsutiusculus,,,6.6,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.2,hirsutiusculus,,,5.8,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,1,no,no,no,no,no,NA,hirsutiusculus,,,5.2,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,1,yes,no,no,no,no,1.8,hirsutiusculus,,,7.2,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,1,no,no,no,no,no,1.4,hirsutiusculus,,,6.1,,,24-6-2021,2021-6-24,,,
peter_point,vancouver_island,,MA,1,no,no,no,no,no,1.5,hirsutiusculus,,,4.5,,,24-6-2021,2021-6-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,4.9,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,NA,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.6,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,3.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.8,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,3.3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.4,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,4,no,no,no,no,no,2.4,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,yes,no,no,no,no,3.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,3.4,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,3.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.7,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.8,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,5,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.8,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.8,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,3.6,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.7,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,3,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,7,no,no,no,no,no,2.8,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,1.7,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.5,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.7,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.9,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.1,,,,,,,24-7-2021,2021-7-24,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.6,,,,,,,24-7-2021,2021-7-24,,,
